sequence_id	M300800.lib1	M300801.lib1	M300803.lib1	M300804.lib1	M300805.lib1	M300806.lib1	M300807.lib1	M300808.lib1	M300809.lib1	M300810.lib1	M300811.lib1	M300812.lib1	M300813.lib1	M300814.lib1	M300815.lib1	M300816.lib1	M300817.lib1	M300818.lib1	M300819.lib1	M300820.lib1	M300821.lib1	M300822.lib1	M300823.lib1	M300824.lib1	M300825.lib1	M300826.lib1	M300827.lib1	M300828.lib1	M300829.lib1	M300830.lib1	M300831.lib1	M300832.lib1	M300833.lib1	M300834.lib1	M300835.lib1	M300836.lib1	M300837.lib1	M300838.lib1	M300839.lib1	M300840.lib1	M300841.lib1	M300886.lib1	M301037.lib1	M301038.lib1	M301039.lib1	M301040.lib1	M301041.lib1	M301042.lib1	M301043.lib1	M301044.lib1	M301045.lib1	M301046.lib1	M301047.lib1	M301048.lib1	M301049.lib1	M301050.lib1	M301051.lib1	M301052.lib1	M301053.lib1	M301054.lib1	M301055.lib1	M301056.lib1	M301057.lib1	M301058.lib1	M301059.lib1	M301060.lib1	M301061.lib1	M301062.lib1	M301063.lib1	M301064.lib1	M301065.lib1	M301066.lib1	M301067.lib1	M301068.lib1	M301069.lib1	M301070.lib1	M301071.lib1	M301072.lib1	M301073.lib1	M301074.lib1	M301075.lib1	M301076.lib1	M301077.lib1	M301078.lib1	M301079.lib1	M301080.lib1	M301081.lib1	M301082.lib1	M301083.lib1	M301084.lib1	M301085.lib1	M301086.lib1	M301087.lib1	M301089.lib1	M301090.lib1	M301091.lib1	M301092.lib1	M301093.lib1	M301094.lib1	M301095.lib1	M301096.lib1	M301097.lib1	M301098.lib1	M301099.lib1	M301100.lib1	M301101.lib1	M301102.lib1	M301103.lib1	M301104.lib1	M301105.lib1	M301106.lib1	M301107.lib1	M301108.lib1	M301109.lib1	M301110.lib1	M301111.lib1	M301112.lib1	M301113.lib1	M301114.lib1	M301115.lib1	M301116.lib1	M301117.lib1	M301118.lib1	M301119.lib1	M301120.lib1	M301121.lib1	M301122.lib1	M301123.lib1	M301124.lib1	M301125.lib1	M301126.lib1	M301127.lib1	M301128.lib1	M301129.lib1	M301130.lib1	M301131.lib1	M301132.lib1	M301133.lib1	M301134.lib1	M301135.lib1	M301136.lib1	M301137.lib1	M301138.lib1	M301139.lib1	M301140.lib1	M301141.lib1	M301142.lib1	M301143.lib1	M301144.lib1	M301145.lib1	M301146.lib1	M301147.lib1	M301148.lib1	M301149.lib1	M301150.lib1	M301151.lib1	M301152.lib1	M301153.lib1	M301154.lib1	M301155.lib1	M301156.lib1	M301157.lib1	M301158.lib1	M301159.lib1	M301160.lib1	M301161.lib1	M301162.lib1	M301163.lib1	M301164.lib1	M301165.lib1	M301166.lib1	M301167.lib1	M301168.lib1	M301169.lib1	M301170.lib1	M301171.lib1	M301172.lib1	M301173.lib1	M301174.lib1	M301175.lib1	M301176.lib1	M301177.lib1	M301178.lib1	M301179.lib1	M301180.lib1	M301181.lib1	M301182.lib1	M301183.lib1	M301184.lib1	M301185.lib1
D300418:bin_000013	0	2983	3438	1153	0	3942	1487	3398	4772	2685	3497	0	0	2169	1777	3826	0	3667	3236	2426	1238	3229	0	3465	2359	0	1667	3210	2915	0	4769	0	1800	3364	2364	4377	4374	0	703	2293	0	1461	2217	4241	2014	0	3330	3176	0	2509	1985	1502	0	1569	2493	2805	3216	2246	0	3268	300	0	3177	1521	1559	1119	0	0	3238	832	2230	2369	0	2401	2845	2018	0	3292	2896	0	2771	2047	2913	0	1713	3740	3582	1960	0	1448	2104	120	1454	2997	496	166	3445	3276	2196	2493	0	1971	0	2975	0	1680	5972	5858	3781	0	0	3215	0	3624	1828	4107	2891	2895	446	3323	3012	211	4025	5250	0	3692	4998	0	3054	5986	4920	0	4540	1733	3945	0	0	4318	1116	0	3801	3883	300	3647	295	3658	1072	3998	3419	0	1274	0	0	1068	0	528	3502	1387	2639	806	0	4062	2353	2421	0	1496	4347	4017	3631	0	3650	0	1432	2160	0	771	2956	1946	0	300	0	3218	1604	3175	0	2795	1680	0	2684	916
D300429:bin_000001	1344	64587	52328	17237	1722	48747	29631	45051	75639	52527	54872	0	0	56127	53726	63936	2245	55275	53817	50303	31158	50378	1670	55225	50015	0	28153	57067	46909	0	58267	306	50708	49114	55839	69123	54202	0	35856	47785	395	56725	50295	78985	58504	0	58313	39654	0	35026	44588	35700	197	28785	45422	46257	42669	46959	0	49865	2270	0	40599	44648	33993	36451	0	489	52639	25075	47804	40128	0	51388	43506	39321	0	45642	39084	0	46882	40004	43010	0	46458	49234	58328	35607	0	33639	40666	2802	38931	48747	13442	9474	57523	57169	38465	48640	0	50989	11437	64407	375	42522	86740	76343	65899	0	1552	67600	0	75381	56602	81116	74652	60225	1224	78133	73127	1788	70729	79400	771	69587	80938	4885	77277	85446	70060	1987	72605	21621	69739	0	304	73704	17372	0	70828	66519	3910	54304	9561	66935	15381	69260	54889	141	30016	0	8272	3513	0	8412	57888	37606	47167	5292	0	50236	37208	42420	0	40152	68033	65603	65003	1987	51050	0	31520	44751	0	10227	41811	28655	0	740	0	41636	29407	64962	0	56247	45580	466	56252	28715
D300432:bin_000001	219	9293	9460	6519	300	10462	4707	9234	10234	8164	9505	0	0	9169	8546	9620	450	8431	8833	7735	5708	7860	1909	8175	9127	0	6716	8602	8062	275	8125	0	7832	8439	10031	9478	8872	0	4966	7587	0	8194	7216	9380	8336	0	9489	10848	0	10838	9232	8602	415	8239	10027	9373	9244	8946	0	8973	222	184	8706	10530	9763	9188	0	0	9917	8038	11099	10329	0	10413	9706	9847	163	9278	9902	0	10611	10697	9859	0	10637	11113	10864	11225	0	10070	10209	1747	11013	10823	1625	797	11092	10054	8637	9011	0	7824	961	9170	0	4578	11508	11060	9871	0	143	9234	0	10698	9919	9745	10974	7988	1512	10144	10973	1054	11802	11170	0	9793	10483	1952	11628	10622	9257	1201	11178	8169	13442	0	523	12686	3422	0	9660	9627	3502	10396	4241	9733	4046	11808	10495	0	6869	0	5115	2681	226	5606	10581	10528	11434	2621	202	10003	10039	10155	0	10155	12054	10774	11327	608	10354	0	11939	10384	157	5451	10629	9744	0	600	0	10541	9830	11290	0	11408	11811	193	11312	10798
D300440:bin_000012	2600	92155	83882	56933	2057	80929	51323	80700	93394	75290	84100	0	0	89755	86064	101896	5167	93176	81011	78352	52613	78318	5452	82899	80018	715	61340	78137	83746	158	82183	0	76110	80587	87648	86981	81775	0	48182	72086	1021	74468	78665	96789	78448	903	86704	22399	0	22584	22308	22724	1375	18975	24940	24962	23839	22736	0	23271	5494	1452	21351	24446	21443	22716	0	600	24518	21416	24033	23315	0	25217	23824	22624	1162	23157	22156	0	24244	21981	25759	0	24463	25869	26191	22303	0	22963	24883	4427	23466	24896	28953	7369	92053	87910	72025	77331	0	79174	15753	87588	545	49791	95956	112169	102297	0	3933	97150	0	113548	82062	89699	92440	76263	24946	93058	108113	4795	88938	89343	2323	91009	99794	17481	95669	101914	95773	3625	112772	71478	97905	0	0	90638	28994	0	90417	98379	7361	23551	10574	24679	12539	26088	26701	278	16861	0	13612	8246	324	13043	23414	22579	24310	5706	1748	25786	21482	24831	757	24175	26445	26486	26082	1551	25416	0	22905	26039	537	13557	23905	21991	509	5073	0	25464	22661	25239	300	27379	26148	836	26217	21640
D300442:bin_000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119623	0	0	0	0	0	0	42991	11005	0	0	0	0	0	0	0	2776	0	0	0	0	0	0	19636	0	0	3139	0	0	0	0	0	68547	0	167298	35118	26229	601	9803	93838	81926	142141	23640	0	188417	300	300	74262	353257	41423	102557	0	0	132033	61381	216935	159592	0	165426	207111	153963	0	157510	346871	0	181161	277894	149852	0	217658	292988	309553	207073	0	60856	174264	5617	138551	240670	216	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	960	0	0	0	0	135	135	0	300	0	0	278	0	150	0	0	0	0	0	140	0	0	0	0	450	0	0	0	0	0	0	0	514	254478	8458	46612	3857	270909	198552	1209	29822	0	392	24308	0	2599	220611	276995	389044	850	300	119127	58952	99433	448	217333	131096	211261	306057	2428	106432	0	116040	107932	536	2996	390469	240800	0	4178	0	348840	224310	564106	286	504790	198646	8434	386201	132816
D300443:bin_000002	509	32726	56688	5560	0	53847	9408	9806	26054	9572	14528	0	0	9399	6464	13346	150	8499	8414	67088	2881	5504	1467	6909	9729	0	5048	7272	6684	0	7262	0	9956	9973	40882	10649	23236	0	5117	26488	0	8277	7093	42354	7479	0	8556	3521	276	5250	4221	3384	0	2646	4503	4036	3342	3171	0	3666	300	0	3441	5399	5529	4335	0	0	4534	2667	4654	5085	0	5370	4219	3927	0	3680	2825	0	3624	4122	3322	0	4754	5376	4116	3951	0	4081	5381	861	4585	6258	1045	1142	13441	12964	4923	68418	0	9202	900	15669	140	3368	17664	12181	21376	0	159	14115	0	16390	42950	19726	23885	22000	1325	69798	13537	0	12711	24409	0	14918	216226	0	118804	71360	12972	0	17135	14743	67666	0	0	14202	681	0	39662	24435	966	3557	1091	3948	361	4190	4853	204	1262	0	1421	1136	0	768	4350	4084	5126	955	0	5213	4876	4062	300	4444	4753	3716	6627	168	4673	0	5269	3345	0	1091	5447	3967	0	162	0	5106	3586	5816	0	5931	5206	250	6032	5595
D300444:bin_000010	3090	2362309	1732093	800691	3953	1680428	610426	1977986	2450931	1794225	1830352	0	0	2041875	2009434	2500371	12811	2076897	1825466	1732355	623398	1654266	435468	1757631	1882353	348	392727	1882107	1917531	10119	1897859	44132	1760383	1660169	2121424	2353727	1929415	0	925793	1709959	4611	1810224	1850159	2547783	1873587	935	2229546	2282689	16837	2386517	2643781	2577718	45296	2260649	2700113	2701018	2634882	2674834	1360	2676011	357742	64285	2549873	2730404	2606811	2528589	0	12602	2748864	2356341	2700909	2671660	0	2734756	2728130	2701197	18779	2720781	2573888	2551	2725055	2693907	2684473	95	2747369	2751958	2759401	2469903	0	2527702	2590310	207085	2323364	2761919	267285	73349	2522154	1960213	1495309	1535057	1111	1654698	11732	2045996	9759	747611	2569663	2483371	2471665	1013	44408	2525830	0	2508216	1945535	2187755	2407675	1801020	52938	2570691	2453238	37098	2309611	2366172	2109	2176816	2488112	290530	2609033	2747798	2728275	169527	2578453	630253	2665938	0	3105	2590307	69828	0	2462854	2456296	371435	2737047	600556	2711572	772157	2799119	2710964	20916	1526186	0	805595	626716	4973	840402	2582640	2693919	2720183	171269	30771	2704093	2462451	2664722	14440	2663415	2775716	2773963	2751839	79428	2731741	2587	2424665	2607209	61050	1281586	2632803	2424116	1930	60992	529	2682786	2380136	2783982	12968	2749172	2703124	102830	2759185	2318544
D300459:bin_000001	0	2937	2497	294	0	3421	931	1750	3792	1570	1634	0	214	2764	1623	3063	0	1391	2192	1514	740	2195	0	1420	1620	0	1849	2466	2690	0	2235	0	2321	2731	3048	2339	892	0	900	1557	0	2515	2512	5519	2247	0	2636	1829	0	300	869	446	2147	255	300	163	1158	764	0	246	0	0	121	965	0	3064	0	0	565	625	1261	277	0	559	691	359	0	107	721	0	729	652	463	0	1202	551	1027	148	0	0	623	0	271	193	361	0	2503	2411	758	2453	0	1358	143	3400	0	381	2907	6049	4419	0	299	13277	0	3510	2369	3473	5695	1921	0	4963	3614	0	3370	2819	0	3038	4309	425	4253	5842	6518	790	5186	551	4316	0	0	3624	586	0	4100	2483	0	1631	211	694	0	821	728	0	262	0	0	0	126	0	564	497	1031	0	0	279	557	450	398	768	1270	834	806	0	568	0	150	300	0	245	0	249	0	0	0	811	664	1192	0	1231	649	0	623	1171
D300463:bin_000012	3028	209102	176015	87090	5060	187502	93499	171059	261559	163439	202072	0	0	200743	194505	225868	3597	203046	182845	190571	92746	198003	10166	187297	171232	538	99116	188336	149522	998	221297	1541	162238	188047	188523	235403	184039	0	84727	149947	300	175404	169638	293161	195663	1472	222694	142237	125	135269	141964	126957	4816	108324	139272	162318	154529	131424	150	154193	11912	3163	126827	148110	131729	116339	0	2443	155710	103876	154557	138293	0	161373	151690	146335	741	147267	146652	172	159518	147591	153721	166	156676	168661	171879	129464	0	132718	144626	13547	125302	157064	35193	7574	215307	213804	125131	159215	0	166629	20398	228069	387	68601	293994	289214	243792	0	3212	228646	0	243917	205846	251921	214208	198060	23705	266789	257180	4946	226680	258685	5599	234728	269082	21260	265040	275883	238653	2585	264452	74241	247418	0	2760	242146	32057	0	263819	221340	27628	159620	29370	168222	37236	174368	163444	1039	66194	0	44995	26693	1033	34366	161407	151316	154100	19878	2688	157061	126112	145076	1549	156877	168260	171608	171250	6002	159154	727	123228	146409	1329	53609	152303	131842	1778	3112	0	154585	113495	169927	589	165307	137909	908	167090	120565
D300464:bin_000017	150839	2453529	2437915	2174702	216485	2432002	2207874	2426529	2462029	2428160	2440402	0	1244	2441215	2433706	2451399	192900	2445406	2422821	2428597	2243506	2433857	8164	2434901	2441921	18151	2267482	2436267	2434953	884	2449586	1610	2425205	2435841	2442798	2454017	2433265	0	1792254	2423707	23081	2436375	2432060	2469802	2442612	25337	2447264	162805	19106	54488	48785	43431	14520	39195	53673	55758	52728	47201	300	50173	4497	1157	48754	61183	38742	40884	0	150	66226	43405	49997	44156	0	54307	52387	50314	448	50395	46625	3016	52376	52761	50398	480	56841	59178	61711	40320	0	38211	43536	5236	36344	52832	863362	491730	2453676	2445309	2424858	2415890	300	2423627	837384	2453591	83827	2256102	2466015	2461800	2456623	3021	92260	2458551	0	2459040	2436621	2459304	2450513	2438824	145968	2464759	2455994	444961	2457877	2460701	22207	2454002	2465395	559786	2460430	2476691	2466304	59018	2465229	2029732	2464114	446	2430	2460516	1402961	0	2463006	2456623	7731	59604	10136	66061	20632	70155	60804	5950	26174	0	15516	11688	477	15502	53247	51830	47141	6637	15534	54749	48066	49293	27857	48086	67826	63030	60409	2764	53657	0	34679	46312	120	21941	49479	38662	858	2649	0	47931	38822	60383	165	60135	50505	1057	58031	36779
D300472:bin_000003	1616	40529	34464	15856	721	37215	18820	31173	49286	35480	38072	0	0	38467	36736	45906	1076	36009	38222	32734	20439	28736	641	33231	35630	450	23996	36878	34822	0	37520	189	31218	34573	43523	47594	32255	0	19084	29631	0	36820	30104	51624	39246	0	37843	18380	0	16047	20553	20472	150	10820	19813	21078	17758	21788	0	19149	774	150	20784	23760	17026	17809	0	0	27823	9967	27237	18101	0	21241	19630	20673	0	18188	19976	150	18303	16825	16021	0	23001	21730	24960	15343	0	16331	19726	300	18216	25600	8118	5142	42385	42300	28099	39323	0	39494	2904	42333	0	26432	58620	46238	58101	0	0	51373	0	54033	41878	55010	52488	29039	137	56754	50302	0	41728	49859	620	51107	59406	2698	56690	55788	45950	997	55242	16427	48052	0	286	50838	6899	0	51795	44889	1277	25685	4951	36501	6082	35428	29499	300	10748	0	6150	574	0	4637	27894	16525	22268	1415	0	20202	14260	19948	0	21206	38527	29616	38434	767	27302	0	17395	21935	0	5422	19269	14449	0	141	0	21120	19181	31961	0	27120	29325	144	31176	15714
D300474:bin_000002	0	7209	6016	2309	300	7098	3199	6812	9504	6146	6408	0	0	6341	8012	7437	314	6007	6144	5979	3080	6260	621	6492	7517	97	4318	6960	5987	0	7267	0	5351	5166	9020	8524	5982	0	3561	5864	0	6617	5344	10487	7564	0	6612	3267	0	4526	5401	4936	0	3248	5035	5997	5410	5842	0	5579	0	0	4427	6357	3680	3304	0	0	5371	3884	4313	5084	0	5791	5584	5823	0	5258	3906	0	5766	4626	4207	0	6286	5748	5724	3837	0	4342	4802	177	4246	5299	2081	669	9633	7130	6106	5967	0	6028	0	8523	150	3015	9629	10943	10040	0	105	10790	0	10593	7303	9679	9426	5023	666	11063	9569	195	10081	9623	130	9265	9779	872	9448	12424	9628	139	12034	2830	10897	0	150	9070	884	0	9174	9550	756	7089	909	6287	1430	7095	7448	157	2405	0	1327	241	0	788	6503	5134	5705	135	0	3971	4992	6200	0	4317	7555	6767	7765	300	6939	0	3447	5459	0	1125	4889	4307	0	0	0	6280	3921	5658	0	7363	6208	300	6882	2625
D300474:bin_000012	592	73083	74962	45751	3246	70840	36430	71208	89863	61573	70105	0	0	73086	67758	84553	2835	80666	68318	62336	37421	62247	16976	66370	70016	0	41564	68305	72585	0	70126	1118	64044	71791	68471	74697	67970	0	40288	56901	836	68769	63880	94291	68450	0	76873	57390	1404	50860	53081	49942	3039	46826	53561	53563	52019	51213	300	53711	8260	2980	50500	53179	51963	50688	0	3668	56065	49632	54862	50832	0	54655	53218	55124	1637	53181	51760	327	52767	51860	54363	0	55518	56302	55902	53282	0	52982	52811	10522	51218	54236	17740	5864	80296	78467	53269	64610	237	64384	16195	73847	114	34295	88242	84331	90282	127	2917	93373	0	89503	71994	79872	85193	68861	13900	92628	92319	4187	80679	82057	2446	76362	87226	10078	98552	87901	75928	4942	89515	46374	94761	0	343	84464	18944	0	86122	85859	16468	54348	28264	57279	35568	59694	54120	1498	42883	0	34956	23516	1320	31033	53544	54025	55700	11210	1261	54966	50561	55545	600	53077	57750	56570	57541	5084	54907	280	52825	52708	1382	32414	51616	51032	597	10459	0	54293	52902	57057	334	55369	55590	2559	53160	51200
D300479:bin_000001	8115	951468	1142580	661668	15364	883690	312834	1323745	1558991	890380	1199775	0	300	914092	832985	1314430	16659	1030738	1086304	576563	279721	1079358	87840	674654	1231667	389	613103	882172	883830	931	1161278	728	944680	1038206	980754	1046561	1021878	0	353301	566401	600	992755	864561	1275654	819498	710	1275465	505328	2211	621115	737625	368806	22623	309626	673654	864623	570599	628695	0	665358	9586	3613	527503	1090830	844872	682203	0	2633	1004482	544083	972708	889094	0	1179611	878308	1001249	753	798671	585874	150	876377	797818	829822	0	1013557	1185768	1175982	757144	308	801400	1039546	11999	586779	1175962	164661	25155	1279217	787963	473844	591206	931	764726	17471	1236422	2317	347337	1586450	1507678	1503443	699	5262	1403187	0	1463427	1023321	1152520	1480030	932160	8115	1478540	1519130	61105	1534862	1390482	14049	1214464	1413421	11609	1475967	1169943	1006129	73955	1646585	1006396	1592320	0	1376	1401357	66872	0	1150243	1378092	118299	862898	248110	995780	89160	1101053	857349	4725	106683	138	93047	77886	6263	86644	732626	917053	885946	8255	1712	1041141	590429	854878	3515	976806	1173611	1086163	1269641	11127	1196678	2434	748264	732490	3219	71890	952630	657585	300	10652	0	963940	584009	1351110	11945	1290796	1188658	530	1222620	641050
D300479:bin_000012	31178	2170586	1932885	1175272	44213	1924831	975389	1921181	2187555	1845132	2008547	0	296	2078415	2058292	2162940	55381	2047222	1949342	2015054	1075288	2011200	277252	2083419	1962896	514	1026732	2028596	2084553	7147	1968582	24433	1906568	2030849	2042107	2163520	1994465	0	1245084	1688113	20398	1988358	2003028	2213994	2048890	1177	2137297	2073294	4535	1992804	2202278	2174901	101419	1960628	2216346	2232600	2196130	2208491	4440	2224940	393613	26714	2118243	2230392	2161642	2114619	0	50377	2237975	1996654	2200105	2158726	204	2224382	2215507	2214303	32238	2210093	2143511	6847	2227410	2215038	2194975	1480	2242172	2252025	2257408	2044365	0	2093603	2173042	243610	2033296	2250104	567399	141559	2138118	2117200	1810903	1764651	1795	1818786	14125	2181771	39951	947686	2243796	2224325	2205334	1004	40119	2201354	0	2196765	1967865	2177870	2134051	2030752	221309	2234285	2208559	40479	2186825	2187703	2987	2149968	2220686	186755	2195304	2246672	2250684	65423	2224644	867098	2221162	178	4959	2194263	559253	0	2201859	2180740	462162	2247140	622595	2249382	1300718	2269176	2239646	39295	1211803	0	1001241	467955	10162	837304	2226936	2227183	2237999	262754	138548	2239104	2064055	2197524	13430	2208185	2269884	2258187	2256537	140633	2232858	3467	2004483	2145257	19460	1171941	2181617	2081170	215	87670	538	2212044	1991040	2263102	8212	2263221	2226888	21701	2235926	2010911
D300482:bin_000009	3073	111984	108857	84002	5176	104961	70249	109845	125959	100806	106946	0	0	108238	102927	126934	7486	110542	105060	100363	67287	101331	15058	103759	106699	169	81574	100100	102291	0	103476	134	107773	107023	113130	120303	107128	0	68060	96362	1111	105752	101910	134305	102786	738	112695	60787	712	57138	61700	60530	961	54050	62642	63369	61152	61356	0	61494	12210	3871	57803	63464	58823	61094	0	2057	65993	56227	63405	60652	0	64189	63643	62757	971	59782	60175	0	63196	62067	62739	0	62188	66942	66258	58713	0	57548	60591	14848	57534	64588	40372	12132	121814	114461	92698	100585	0	101748	34109	113486	367	69263	132534	130430	134856	300	3741	129307	0	131624	107333	122588	121070	106170	30146	133116	141117	6116	121881	122885	1400	113938	129938	23385	135178	133394	118970	9485	127810	96696	134545	0	418	118300	42484	0	121817	131172	18257	65118	34294	63870	36727	66266	63681	2742	45239	0	39907	29478	371	40435	63126	65526	62941	16604	2576	63432	60508	61883	1599	61924	68450	65932	67792	7565	65282	0	60788	59911	1910	41368	62376	63525	975	18663	0	62892	57125	68156	900	65174	60984	2240	68520	59085
D300491:bin_000007	452	23132	19167	8197	1118	16988	12602	20729	26290	15514	21341	0	0	22105	18572	26389	205	20402	17876	20733	11205	24367	2694	21092	23148	0	10737	17783	24407	0	25855	0	19350	18334	20143	28241	17619	0	12124	16209	1788	19915	19094	32887	21121	0	23121	15991	547	13216	17286	14718	493	14176	16714	18548	14776	16842	0	17138	1114	286	14495	16016	15463	15544	0	300	17895	13506	17612	14314	0	17239	17256	17329	0	15253	14945	0	16468	16838	15835	0	16867	19351	18594	12902	0	13957	16469	1889	12983	16856	4352	1800	25652	21820	18837	17356	0	18464	1228	29426	489	8421	28261	27561	30060	0	1833	29164	0	25681	21253	36709	27339	19024	1846	29411	26938	1744	27698	30399	494	21345	30628	1646	28775	32084	26806	1445	28505	13933	27796	0	173	27607	3236	0	29314	25314	2562	17927	5591	19901	6674	21163	18388	300	8515	0	7554	4445	0	6234	17204	18135	16949	350	150	17790	15899	17608	0	16004	19677	18865	17754	2038	17347	0	15281	16035	231	9176	15035	16159	0	1134	0	17324	13467	18749	0	20877	17793	668	18348	16273
D300492:bin_000001	0	670	1200	24541	0	3613	2582	18678	663	483	10695	0	0	473	550	1323	0	640	10652	476	552	341	0	463	39038	0	460	461	23957	0	16350	0	10248	338	489	39492	836	0	687	476	0	961	633	96256	921	0	637	2847	0	317	1851	1572	0	4447	15762	2155	7653	1432	1019	2100	0	0	635	1329	778	300	0	0	2196	829	2104	443	0	928	1725	1577	0	950	724	0	2571	3160	1458	0	3443	2804	3318	832	0	1100	1730	0	1175	1348	424	0	773	651	3549	493	0	5217	288	25358	0	481	630	491	800	0	891	557	0	4230	1863	11464	27095	361	0	755	693	0	484	5241	114	665	15358	300	43298	787	35189	572	669	8179	913	0	476	49858	150	0	10074	4112	0	1725	479	757	164	1368	2143	447	671	0	148	300	0	181	1110	1403	2674	450	0	2463	755	997	682	1419	2706	1490	2636	0	2243	0	298	1383	714	499	1620	1202	0	0	0	954	1625	4454	0	20113	1557	0	2214	1574
D300492:bin_000003	5196	1822883	1198112	584677	15005	1428900	340915	1423039	2392876	1663172	995189	0	0	1854163	1680759	2568871	36189	1612491	1674812	1483128	333584	1789589	96176	1614012	1355766	300	749285	1292079	1043488	3245	1475607	6621	933379	1398221	1387105	1886742	1403283	0	782894	1635626	3553	1093973	1675504	2570229	1631049	816	1326422	1427723	2835	1977899	2688586	2438343	11813	1583862	2770621	2901309	2406455	2680527	1244	2674960	196285	40911	1967856	2702101	1941656	1939977	0	5411	2793459	1786373	2482729	2359122	155	2697490	2797562	2703250	3765	2551808	1852725	1975	2819110	2655935	2393082	6209	2792943	2953244	3028441	1899396	0	2224309	2278936	160324	1892532	2907804	278096	77053	1722292	1544873	904997	1036058	668	841621	32176	1918877	752	359945	1971321	2408420	2596310	2365	4918	2011991	0	1971460	1252085	1860931	2262274	1715612	162218	2624062	2264343	18040	1757655	2425612	1017	1443319	2445871	33392	2087322	2280582	1897212	95317	2802680	432899	2189633	0	2106	1256046	298997	0	2125172	1920912	256466	2920574	604007	2968518	184721	3143677	2837951	19758	1161815	0	827956	267263	10556	308007	2372214	2700005	2677224	21849	1949	2465422	2097969	2225804	2010	2237888	3079989	3004839	2976393	49785	2820021	10965	1770840	2307427	9033	805004	2204817	1600003	571	63184	140	2526409	1730602	3031813	3830	2894927	2780932	11154	2936706	1704453
D300494:bin_000016	2392	114014	105285	75206	5263	108929	71355	100534	121295	100227	108547	0	0	111223	101093	115642	6662	111394	104450	98003	69198	101827	14203	101494	101883	291	82535	98633	102496	698	101817	849	102467	107920	106742	110935	101111	0	67976	92829	1482	101843	99615	126194	106580	312	111786	48525	243	43665	46564	44898	2988	40720	45951	47431	47867	45477	300	48632	8435	2406	43532	49461	44608	46283	0	1774	47654	41603	47785	46675	0	48768	48067	47558	734	46767	44820	0	46808	45399	46139	0	49092	50352	49329	45279	0	46602	46066	9047	43565	50394	35348	13995	117204	114066	91577	100013	237	102611	29204	111898	786	65530	126845	125763	128163	0	5104	123477	0	126234	103977	116535	116641	106115	31668	131019	124313	4228	112049	121263	1183	114680	126905	25528	125145	131791	115094	5514	122480	88170	129813	0	425	122670	45933	0	119510	118683	17583	48021	27273	48553	28288	51020	48946	1139	36801	0	33604	16943	599	30250	46769	47762	49206	11320	1680	48229	44228	47864	597	46208	51396	50751	51379	6538	48497	0	43771	45776	1130	31057	46448	45290	1168	12836	0	48248	43459	51350	120	50003	48559	1066	50814	43846
D300495:bin_000001	1686	26504	25916	18037	1497	23554	18643	27855	36139	24621	28110	0	0	26983	27095	28106	2380	27110	29167	21867	16375	24316	5452	23728	26846	0	18501	26062	27674	472	27276	522	23818	27396	27162	28402	27293	0	15802	21354	824	25231	22665	32901	25540	575	30427	16308	0	17648	19145	16929	1968	16780	17331	16514	16187	20039	0	17489	1604	1793	16657	17315	16716	16892	0	1437	19018	16595	17368	16580	0	19402	17084	16922	584	17214	17859	222	17877	17727	18855	0	17214	17051	19327	16247	0	17293	16650	5164	16876	18584	10124	2112	29542	27267	22838	22787	0	23167	11685	24043	865	18272	33040	33093	34130	0	503	35641	0	31896	26095	29328	31827	26030	2414	30901	31509	3676	32895	30132	1124	27667	33260	5748	34908	34902	28300	2079	35802	19476	32652	0	211	29720	13022	0	30416	28100	8587	18969	12575	17741	14218	19420	18919	652	15887	0	14787	6800	0	12583	17617	17160	19014	5424	930	17753	17442	18833	271	18897	16680	18592	18708	2702	18044	300	15785	17666	793	11739	17893	17058	200	6277	0	17231	17404	16656	0	18833	17554	977	18133	17199
D300497:bin_000007	42381	1987969	1679775	802718	18471	1610347	551532	1727042	2343753	1777221	1942462	0	514	1896030	1717758	2035307	7187	2055311	1611032	1700290	678350	1804999	3080	1846029	1982070	1144	813952	1901372	1732983	104	1834040	921	1697873	1748104	1833249	2326393	1901838	0	332172	1427185	1527	1674482	1619096	2584240	2057809	88	2100173	23576	3694	14124	16453	15874	3387	13492	18184	17942	16501	16071	0	18406	3024	412	15035	17342	15640	15143	0	150	19094	13110	19429	14674	0	16365	18508	17895	300	16873	15592	1609	17541	17569	17150	0	17574	19672	18702	15922	0	14387	17151	1748	13882	17608	76985	86874	2126715	1928257	1659946	1494127	0	1450462	262121	2157163	3463	654709	2422852	2290378	2360665	0	10205	2152658	0	2235239	1524383	2117382	2207146	1892195	5463	2446717	2324164	53853	2287992	2078566	2091	2205230	2390615	167511	2487925	2646526	2345028	12377	2429617	926269	2540391	0	115	2311369	503806	0	2469822	2211057	2905	20093	5101	19948	7358	24005	20542	291	10459	0	7346	3578	0	5460	17745	15103	17927	3833	2252	17274	15456	17460	1199	16822	19913	18900	19913	1018	19058	0	16013	17359	0	7082	17947	15079	0	642	0	17981	14781	20616	150	20383	18145	280	19654	12720
