sequence_id	M301186.lib1	M301187.lib1	M301188.lib1	M301189.lib1	M301190.lib1	M301191.lib1	M301192.lib1	M301193.lib1	M301194.lib1	M301195.lib1	M301196.lib1	M301197.lib1	M301198.lib1	M301199.lib1	M301200.lib1	M301201.lib1	M301202.lib1	M301203.lib1	M301204.lib1	M301205.lib1	M301206.lib1	M301207.lib1	M301208.lib1	M301209.lib1	M301210.lib1	M301211.lib1	M301212.lib1	M301213.lib1	M301214.lib1	M301215.lib1	M301216.lib1	M301217.lib1	M301218.lib1	M301219.lib1	M301220.lib1	M301221.lib1	M301222.lib1	M301223.lib1	M301224.lib1	M301225.lib1	M301226.lib1	M301227.lib1	M301228.lib1	M301229.lib1	M301230.lib1	M301231.lib1	M301232.lib1	M301233.lib1	M301234.lib1	M301235.lib1	M301236.lib1	M301237.lib1	M301238.lib1	M301239.lib1	M301240.lib1	M301241.lib1	M301242.lib1	M301243.lib1	M301244.lib1	M301245.lib1	M301246.lib1	M301247.lib1	M301248.lib1	M301249.lib1	M301250.lib1	M301251.lib1	M301252.lib1	M301253.lib1	M301254.lib1	M301255.lib1	M301256.lib1	M301257.lib1	M301258.lib1	M301259.lib1	M301260.lib1	M301261.lib1	M301262.lib1	M301263.lib1	M301264.lib1	M301265.lib1	M301266.lib1	M301267.lib1	M301268.lib1	M301269.lib1	M301270.lib1	M301271.lib1	M301272.lib1	M301273.lib1	M301274.lib1	M301275.lib1	M301276.lib1	M301277.lib1	M301278.lib1	M301279.lib1	M301280.lib1	M301281.lib1	M301282.lib1	M301283.lib1	M301284.lib1	M301285.lib1	M301286.lib1	M301287.lib1	M301288.lib1	M301289.lib1	M301290.lib1	M301291.lib1	M301292.lib1	M301293.lib1	M301294.lib1	M301295.lib1	M301296.lib1	M301297.lib1	M301298.lib1	M301299.lib1	M301300.lib1	M301301.lib1	M301302.lib1	M301303.lib1	M301304.lib1	M301305.lib1	M301306.lib1	M301307.lib1	M301308.lib1	M301309.lib1	M301310.lib1	M301311.lib1	M301312.lib1	M301313.lib1	M301314.lib1	M301315.lib1	M301316.lib1	M301317.lib1	M301318.lib1	M301319.lib1	M301320.lib1	M301321.lib1	M301322.lib1	M301323.lib1	M301324.lib1	M301325.lib1	M301326.lib1	M301327.lib1	M301328.lib1	M301329.lib1	M301330.lib1	M301331.lib1	M301332.lib1	M301333.lib1	M301334.lib1	M301335.lib1	M301336.lib1	M301337.lib1	M301338.lib1	M301339.lib1	M301340.lib1	M301341.lib1	M301342.lib1	M301343.lib1	M301344.lib1	M301345.lib1	M301346.lib1	M301347.lib1	M301348.lib1	M301349.lib1	M301350.lib1	M301351.lib1	M301352.lib1	M301353.lib1	M301354.lib1	M301355.lib1	M301356.lib1	M301357.lib1	M301358.lib1	M301359.lib1	M301360.lib1	M301361.lib1	M301362.lib1	M301363.lib1	M301364.lib1	M301365.lib1	M301366.lib1	M301367.lib1	M301368.lib1	M301369.lib1	M301370.lib1	M301371.lib1	M301372.lib1	M301373.lib1	M301374.lib1	M301375.lib1	M301376.lib1	M301377.lib1
TG3_28:bin_000041	0	3118	9854	535	0	12288	28881	34184	7367	22817	0	0	10043	10950	7562	7815	13994	15704	1489	195	1419	0	4347	0	13298	31759	32337	17	4300	128	35933	0	0	16334	58	2	2131	38038	8826	4480	756	135	0	14533	29	14	0	20786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12259	5824	14	3974	0	20335	0	10981	0	0	17051	0	0	3931	83192	3787	4374	0	0	2807	18995	6104	619	13357	669	0	50	0	25706	24082	24685	42274	51815	85238	36651	30185	8432	0	0	0	18810	25331	63410	5893	10624	1227	0	31160	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
TG3_28:bin_000042	0	1942	6584	481	0	8096	14694	33913	4852	12267	0	0	11885	9341	8962	6256	11618	10547	757	285	1955	0	5492	0	14597	24552	42470	83	4562	264	28093	0	4	16239	62	4	1636	24155	11041	4243	999	276	0	12068	71	0	0	22166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	16	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15640	10527	0	4296	0	9173	0	10335	0	0	14439	0	0	2772	18689	3483	4881	0	0	5190	12705	6111	642	17252	1192	0	286	0	10423	13881	20876	22197	38298	27528	30435	23411	12593	0	0	0	11029	35500	29378	7012	19434	957	0	25902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG3_35:bin_000025	0	45	88	18	0	78	263	430	66	229	0	0	196	133	155	65	179	272	20	8	26	0	67	0	166	334	821	2	62	4	534	0	0	250	0	0	22	400	101	77	19	0	0	162	4	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	134	0	91	0	119	0	181	0	0	195	0	0	30	374	80	308	0	0	112	109	51	6	343	16	0	7	0	180	198	311	433	759	616	450	597	297	0	0	0	211	411	378	90	246	22	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG3:bin_000050	0	259	871	54	0	721	1912	4711	496	1772	0	0	1198	977	1095	1051	1473	1272	107	40	175	0	920	0	1899	3068	5270	2	621	16	3709	0	0	2112	2	2	185	2781	1573	487	104	84	0	945	0	0	0	2552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2106	1083	0	656	0	966	0	1085	0	0	1658	0	0	366	1905	410	687	0	0	510	1494	915	54	2141	164	0	20	0	1124	1694	2192	2685	5451	3020	3317	2514	1260	0	0	0	1465	4891	3453	592	2662	142	0	2337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	4	0	0
TG4_14:bin_000026	0	699	2102	180	0	2646	5092	11311	1515	4077	0	0	4015	2767	3145	2112	4021	3795	280	95	670	0	1953	0	4233	8028	14316	10	1509	75	8751	0	0	5749	11	6	673	7434	3158	1283	354	122	0	3322	32	0	0	7877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4300	2927	0	1488	0	3171	0	3084	0	0	4146	0	0	987	5744	1306	1454	0	0	1801	4187	2105	348	5174	430	0	86	0	3556	4767	6530	8145	12524	10031	10298	7901	4411	0	0	0	3509	9910	9056	1954	5530	444	0	9040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0
TG4_21:bin_000016	0	94	280	33	0	372	674	1617	243	471	0	0	574	450	524	281	667	678	60	10	110	0	152	0	575	1158	1735	7	231	9	1382	0	0	764	0	0	124	1073	395	217	16	12	0	489	0	0	0	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	444	0	191	0	437	0	398	0	0	654	0	0	258	1124	150	177	0	0	195	624	253	2	697	52	0	22	0	567	642	877	1135	1669	2054	1711	1366	774	0	0	0	509	1399	1438	325	842	50	0	1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG4_21:bin_000043	0	1748	5835	496	0	7335	13687	29090	4216	10993	0	0	11873	8191	8103	5785	11191	10242	803	263	1615	0	5351	0	13350	22240	37632	41	4674	245	25402	0	4	15096	41	35	1469	23880	10348	3448	1059	297	0	9339	39	10	0	19578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13202	8262	0	4011	0	9454	0	8491	0	0	13257	0	0	2552	16092	3581	5482	0	0	4921	11193	5331	532	14339	2070	0	94	0	9219	11723	20181	18999	35317	25041	30666	25292	12012	0	0	0	9828	32533	27848	5887	16429	883	0	24691	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
TG4_35:bin_000014	0	313	1297	239	0	1425	2348	8541	989	2010	0	0	4290	2304	1954	1031	2116	2752	142	27	703	0	1000	0	3871	6054	9667	14	708	55	5284	0	0	4545	11	0	635	4485	2578	991	16	10	0	2267	2	0	0	3793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3947	2276	0	875	0	1988	0	1954	0	0	3298	0	0	756	3101	392	209	0	0	719	3538	2119	200	1608	172	0	0	0	2684	2135	2704	7000	3918	4666	4489	3406	2154	0	0	0	1275	3442	7475	622	2103	112	0	5519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG4:bin_000055	0	193	519	36	0	670	1266	3239	496	1191	0	0	1207	810	801	517	1114	1013	71	10	220	0	379	0	1454	2639	3277	6	457	4	2407	0	0	1316	6	0	223	2009	1116	386	78	12	0	948	0	0	0	1790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1488	1055	0	336	0	854	0	768	0	0	1194	0	0	248	1471	248	257	0	0	378	1236	754	145	1100	117	0	4	0	857	1163	1971	2059	2770	2059	2598	1858	1088	0	0	0	889	2919	3225	394	1637	105	0	2181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG5_14:bin_000008	0	22	29	4	0	38	126	187	70	57	0	0	321	65	30	39	75	101	1	0	7	0	38	0	77	216	613	0	17	0	105	0	0	114	5	0	17	101	81	157	11	2	0	69	12	0	0	56	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	72	0	33	4	114	0	56	0	0	62	0	0	11	101	33	64	0	0	48	95	39	49	157	9	0	0	0	50	77	117	191	256	151	119	98	96	0	0	0	54	96	166	13	100	4	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG5_14:bin_000027	0	9629	38060	3638	2	46153	84665	121785	22322	65046	4	0	59133	35746	64243	24740	59904	77080	3230	2432	10222	0	17844	6	45449	74397	253174	378	21508	1790	178927	0	0	75822	155	32	11212	116154	28704	25674	7758	1848	0	47709	164	223	0	73693	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	59	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59424	42282	18	32106	0	38657	0	41605	0	2	47523	0	0	12753	115977	20842	30086	32	10	39560	36493	18418	718	110562	11771	20	99	0	56815	53467	76523	120580	175237	211605	216610	159536	123720	0	0	0	102692	159912	148424	32949	92457	3717	0	152278	0	4	0	34	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	0	0	0	0	0	45	0	0	0	4	14	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	136	0	0
TG5_21:bin_000003	0	36094	106298	6994	0	23438	86835	224222	22363	17940	0	0	23442	185702	130747	46588	61121	133688	2155	334	10523	0	16317	0	97792	113276	1106322	4841	1461	133	268929	0	0	194239	261	5	1209	47471	116645	6025	315	125	0	124235	165	0	0	29809	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	17	0	0	4	141	0	0	0	0	16	46	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	4	41304	36798	0	26146	0	31670	0	67012	0	0	89995	0	8	29017	13831	1482	5763	0	0	11346	43870	80625	283	12415	498	0	541	0	9039	37000	26419	1288104	105280	29491	21022	31836	4802	0	0	0	15179	9175	38021	2025	47322	2802	0	28147	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	12	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	44	0	0
TG5_21:bin_000007	0	5288	17743	386	0	17086	35672	77681	9797	24154	0	0	26740	18185	27340	10196	28150	36715	2405	807	2760	0	13503	0	26658	67483	119458	20	8287	512	38086	0	4	42429	271	0	3963	45235	16355	4563	3447	932	0	14694	76	37	0	92439	0	0	0	0	0	0	0	0	44	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0	10	28	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28876	12361	0	17087	0	23554	0	18984	0	0	22984	0	0	8090	48009	7419	8894	0	2	18910	24630	10785	44	30780	3171	0	30	0	22110	30560	13211	43083	76934	55535	34677	49137	24701	0	0	0	13407	46064	79605	10672	20529	2779	0	39910	4	0	0	0	6	0	0	16	0	0	0	0	0	0	12	10	0	0	8	0	0	54	4	0	6	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	12	0	0	0	96	0	0
TG5_28:bin_000004	12	97468	316549	44330	1	278985	882828	1514299	525262	577922	0	2	743047	507990	390536	226578	583614	659754	51499	10133	111535	0	422285	2	622590	1356050	2161281	1526	227302	10214	865022	0	4	839065	2274	781	150195	957065	428977	811296	6574	11855	0	853855	7213	176	0	514319	0	0	10	0	0	0	0	0	14	38	0	0	0	0	0	0	26	0	0	0	2	0	0	0	24	246	0	14	116	40	367	44	8	0	0	0	8	0	0	0	0	44	0	6	0	0	28	2	609608	628758	119	217768	0	388542	0	390391	0	0	531445	0	2	126494	701106	150448	58073	58	0	158659	695845	269259	78891	606043	93169	0	1230	0	627996	588872	751884	848492	1124246	1065321	1097526	837918	536698	0	0	14	294818	1499031	1626426	131511	689084	32327	4	1200224	0	2	0	40	0	0	0	0	10	0	0	0	0	0	0	5828	0	0	0	0	0	20	29941	0	22	0	176	0	30	0	0	0	14	0	0	0	1	2	5	0	4	0	0	0	2	83	0	6
TG5_28:bin_000015	0	1208	4411	469	0	5445	9568	25812	2306	8538	0	0	9646	4643	6303	4374	8604	7050	523	58	530	0	2070	0	9004	15587	22426	58	1266	214	20449	0	0	13530	18	0	1510	8669	5662	1487	532	271	0	5676	24	0	0	19649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	2	34	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7602	6010	0	1749	0	4703	0	8390	0	0	9112	0	0	1521	8974	248	5431	0	0	1811	10930	4466	66	11141	1089	0	10	0	24222	942	10300	11191	15891	13012	32289	13010	8996	0	0	0	3564	23683	14657	8419	4419	1333	0	19449	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0
TG5_35:bin_000001	14	175709	551312	43183	0	658638	1442599	2126443	384575	928524	0	10	852711	724819	878949	463183	923270	984793	93149	27142	161003	4	372886	10	738528	1970865	3209907	5116	337672	20373	1572541	0	0	764063	3926	611	135491	1508830	486880	241989	39153	19432	0	878233	3470	136	0	1159107	0	0	0	0	0	0	21	0	18	2	36	129	0	8	12	0	94	58	9	16	0	17	2	0	54	289	0	1563	170	50	15	649	0	0	20	0	4	48	0	0	0	48	0	16	18	0	30	6	1035881	637701	136	473079	0	647815	0	654779	0	12	704964	2	18	298907	1107078	303377	243064	66	0	338216	946157	347863	58495	1238254	137806	14	5844	0	1104620	970923	1266120	1719906	2664231	2028840	2116246	2459272	860955	0	0	0	557535	2258119	1661044	343385	1187613	42706	118	2923629	4	2	0	46	54	0	0	0	0	4	0	2	24	0	0	6	0	0	12	0	0	72	0	12	327	0	0	22	12	0	0	0	51	0	0	0	0	0	6	0	6	0	60	0	0	48	0	2
TG5_35:bin_000022	2	9457	31025	2194	66	43958	48184	86579	24080	41153	0	6	28152	40411	26212	26711	36561	61750	3638	823	8745	0	15038	0	31430	64386	164869	4	14570	326	90392	0	4	74151	178	139	5614	113826	24431	12896	4095	1745	0	36119	226	944	0	100444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	58	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	45542	44158	38	14626	0	43146	0	26146	0	0	31998	0	0	11081	40335	12996	23873	20	0	31708	41352	13812	3689	61401	5765	0	26	0	33541	44530	71786	97451	68017	116181	159226	77678	37075	0	0	0	76746	51056	81346	34247	29272	5582	0	111665	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	28	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
TG5:bin_000003	0	8966	31364	4124	0	34578	83546	191182	28061	56550	0	14	76080	57427	42814	24816	63769	76512	5805	1260	9599	0	20025	0	76924	116943	186049	752	20458	1125	127137	0	0	94276	346	92	13850	133300	39822	14198	2064	968	0	39617	241	22	0	173393	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76098	54653	32	27596	0	53600	0	46862	0	0	66176	0	0	15564	108302	23608	49107	10	0	21504	85064	37271	484	82398	9150	10	157	0	22483	66222	109396	131055	195656	148410	189535	129842	77220	0	0	0	54223	90961	119001	43618	58127	8182	0	167558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0
TG5:bin_000047	0	17114	75070	5583	0	81391	189301	394521	48631	114503	0	4	117687	86942	92860	64438	93189	136605	8407	2555	13645	0	43102	0	111665	294661	382735	243	51740	2673	251230	0	0	152818	649	88	20867	214100	61818	29128	8063	4522	0	91799	394	54	0	399692	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	173	82	2	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	2	2	122362	104986	10	55292	0	96013	0	91926	0	0	103006	0	0	35025	175991	37376	44107	0	0	41504	112944	65298	839	187470	13743	0	2174	0	123646	142981	254607	265299	537184	293204	314155	247732	148534	0	0	0	110846	235946	315254	43384	125677	4831	4	317518	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	6	0	30	0	0	0	0	26	0	0	20	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0
